По дням,Количество заказ-нарядов,Работ,Всего по заказ-наряду
2025-05-10 00:00:00,8.0,19650.0,19650.0
2025-05-11 00:00:00,,,
2025-05-12 00:00:00,13.0,21650.0,21650.0
2025-05-13 00:00:00,17.0,32050.0,32050.0
2025-05-14 00:00:00,20.0,45150.0,45150.0
2025-05-15 00:00:00,22.0,51750.0,51750.0
2025-05-16 00:00:00,18.0,32200.0,32200.0
2025-05-17 00:00:00,17.0,38250.0,38250.0
2025-05-18 00:00:00,5.0,11550.0,11550.0
2025-05-19 00:00:00,16.0,30050.0,30050.0
2025-05-20 00:00:00,15.0,38700.0,38700.0
2025-05-21 00:00:00,22.0,44150.0,44150.0
2025-05-22 00:00:00,19.0,38300.0,38300.0
2025-05-23 00:00:00,18.0,41200.0,41200.0
2025-05-24 00:00:00,24.0,49400.0,49400.0
2025-05-25 00:00:00,16.0,29600.0,29600.0
2025-05-26 00:00:00,28.0,54950.0,54950.0
2025-05-27 00:00:00,16.0,31200.0,31200.0
2025-05-28 00:00:00,21.0,46450.0,46450.0
2025-05-29 00:00:00,22.0,47300.0,47300.0
2025-05-30 00:00:00,23.0,51650.0,51650.0
2025-05-31 00:00:00,17.0,33500.0,33500.0
2025-06-01 00:00:00,8.0,19650.0,19650.0
2025-06-02 00:00:00,13.0,29500.0,29500.0
2025-06-03 00:00:00,15.0,38050.0,38050.0
2025-06-04 00:00:00,12.0,23750.0,23750.0
2025-06-05 00:00:00,22.0,48700.0,48700.0
2025-06-06 00:00:00,21.0,39100.0,39100.0
2025-06-07 00:00:00,15.0,28900.0,28900.0
2025-06-08 00:00:00,8.0,17400.0,17400.0
2025-06-09 00:00:00,17.0,39700.0,39700.0
2025-06-10 00:00:00,20.0,44600.0,44600.0
2025-06-11 00:00:00,15.0,54750.0,54750.0
2025-06-12 00:00:00,19.0,37200.0,37200.0
2025-06-13 00:00:00,10.0,16800.0,16800.0
2025-06-14 00:00:00,12.0,28950.0,28950.0
2025-06-15 00:00:00,8.0,18400.0,18400.0
2025-06-16 00:00:00,13.0,47900.0,47900.0
2025-06-17 00:00:00,13.0,35100.0,35100.0
2025-06-18 00:00:00,19.0,38150.0,38150.0
2025-06-19 00:00:00,12.0,24950.0,24950.0
2025-06-20 00:00:00,13.0,30200.0,30200.0
2025-06-21 00:00:00,7.0,24150.0,24150.0
2025-06-22 00:00:00,15.0,31750.0,31750.0
2025-06-23 00:00:00,16.0,32700.0,32700.0
2025-06-24 00:00:00,17.0,39800.0,39800.0
2025-06-25 00:00:00,20.0,37850.0,37850.0
2025-06-26 00:00:00,14.0,33800.0,33800.0
2025-06-27 00:00:00,11.0,35800.0,35800.0
2025-06-28 00:00:00,13.0,30400.0,30400.0
2025-06-29 00:00:00,6.0,16000.0,16000.0
2025-06-30 00:00:00,27.0,71400.0,71400.0
2025-07-01 00:00:00,23.0,61750.0,61750.0
2025-07-02 00:00:00,16.0,34300.0,34300.0
2025-07-03 00:00:00,15.0,49100.0,49100.0
2025-07-04 00:00:00,27.0,57750.0,57750.0
2025-07-05 00:00:00,11.0,20450.0,20450.0
2025-07-06 00:00:00,18.0,30000.0,30000.0
2025-07-07 00:00:00,23.0,41650.0,41650.0
2025-07-08 00:00:00,26.0,50100.0,50100.0
2025-07-09 00:00:00,20.0,44350.0,44350.0
2025-07-10 00:00:00,25.0,57150.0,57150.0
2025-07-11 00:00:00,20.0,35150.0,35150.0
2025-07-12 00:00:00,14.0,35050.0,35050.0
2025-07-13 00:00:00,9.0,21850.0,21850.0
2025-07-14 00:00:00,13.0,29400.0,29400.0
2025-07-15 00:00:00,15.0,36400.0,36400.0
2025-07-16 00:00:00,23.0,52350.0,52350.0
2025-07-17 00:00:00,14.0,23900.0,23900.0
2025-07-18 00:00:00,22.0,46100.0,46100.0
2025-07-19 00:00:00,17.0,33050.0,33050.0
2025-07-20 00:00:00,8.0,17900.0,17900.0
2025-07-21 00:00:00,15.0,32600.0,32600.0
2025-07-22 00:00:00,11.0,30600.0,30600.0
2025-07-23 00:00:00,7.0,17900.0,17900.0
2025-07-24 00:00:00,16.0,28000.0,28000.0
2025-07-25 00:00:00,21.0,52100.0,52100.0
2025-07-26 00:00:00,7.0,14300.0,14300.0
2025-07-27 00:00:00,12.0,33050.0,33050.0
2025-07-28 00:00:00,11.0,26700.0,26700.0
2025-07-29 00:00:00,24.0,49700.0,49700.0
2025-07-30 00:00:00,16.0,36350.0,36350.0
2025-07-31 00:00:00,11.0,22500.0,22500.0
2025-08-01 00:00:00,26.0,49250.0,49250.0
2025-08-02 00:00:00,14.0,31450.0,31450.0
2025-08-03 00:00:00,7.0,19850.0,19850.0
2025-08-04 00:00:00,21.0,50600.0,50600.0
2025-08-05 00:00:00,16.0,35200.0,35200.0
2025-08-06 00:00:00,14.0,27450.0,27450.0
2025-08-07 00:00:00,16.0,32500.0,32500.0
2025-08-08 00:00:00,16.0,39450.0,39450.0
2025-08-09 00:00:00,12.0,37650.0,37650.0
2025-08-10 00:00:00,5.0,10700.0,10700.0
2025-08-11 00:00:00,15.0,37600.0,37600.0
2025-08-12 00:00:00,17.0,43300.0,43300.0
2025-08-13 00:00:00,18.0,41700.0,41700.0
2025-08-14 00:00:00,16.0,34400.0,34400.0
2025-08-15 00:00:00,23.0,45850.0,45850.0
2025-08-16 00:00:00,20.0,48000.0,48000.0
2025-08-17 00:00:00,10.0,25400.0,25400.0
2025-08-18 00:00:00,13.0,35100.0,35100.0
2025-08-19 00:00:00,21.0,48300.0,48300.0
2025-08-20 00:00:00,14.0,36400.0,36400.0
2025-08-21 00:00:00,22.0,42100.0,42100.0
2025-08-22 00:00:00,19.0,43200.0,43200.0
2025-08-23 00:00:00,13.0,30250.0,30250.0
2025-08-24 00:00:00,14.0,31000.0,31000.0
2025-08-25 00:00:00,25.0,55950.0,55950.0
2025-08-26 00:00:00,14.0,30200.0,30200.0
2025-08-27 00:00:00,13.0,26600.0,26600.0
2025-08-28 00:00:00,16.0,34800.0,34800.0
2025-08-29 00:00:00,24.0,62750.0,62750.0
2025-08-30 00:00:00,22.0,51850.0,51850.0
2025-08-31 00:00:00,12.0,29100.0,29100.0
2025-09-01 00:00:00,29.0,70700.0,70700.0
2025-09-02 00:00:00,15.0,30950.0,30950.0
2025-09-03 00:00:00,20.0,38800.0,38800.0
2025-09-04 00:00:00,19.0,37200.0,37200.0
2025-09-05 00:00:00,33.0,64100.0,64100.0
2025-09-06 00:00:00,24.0,56400.0,56400.0
2025-09-07 00:00:00,12.0,22900.0,22900.0
2025-09-08 00:00:00,17.0,39600.0,39600.0
2025-09-09 00:00:00,18.0,32850.0,32850.0
2025-09-10 00:00:00,21.0,44200.0,44200.0
2025-09-11 00:00:00,19.0,44450.0,44450.0
2025-09-12 00:00:00,25.0,47150.0,47150.0
2025-09-13 00:00:00,23.0,37850.0,37850.0
2025-09-14 00:00:00,19.0,40800.0,40800.0
2025-09-15 00:00:00,20.0,39350.0,39350.0
2025-09-16 00:00:00,18.0,38150.0,38150.0
2025-09-17 00:00:00,16.0,35350.0,35350.0
2025-09-18 00:00:00,25.0,52000.0,52000.0
2025-09-19 00:00:00,29.0,63200.0,63200.0
2025-09-20 00:00:00,10.0,20750.0,20750.0
2025-09-21 00:00:00,5.0,15850.0,15850.0
2025-09-22 00:00:00,14.0,32650.0,32650.0
2025-09-23 00:00:00,10.0,29350.0,29350.0
2025-09-24 00:00:00,11.0,25550.0,25550.0
